ship_id,ship_type,route_id,month,distance,fuel_type,weather_conditions,engine_efficiency,emission_efficiency
NG023,1,Warri-Bonny,March,0.06982673939849937,1,Moderate,0.6211453744493389,0.5138844062895602
NG023,1,Warri-Bonny,April,0.1752042970301168,0,Stormy,0.47577092511013186,0.8543906128145409
NG023,1,Port Harcourt-Lagos,May,0.14021777749911174,1,Moderate,0.052863436123347984,0.22541104247699195
NG023,1,Escravos-Lagos,June,0.14517106610654795,1,Moderate,0.7833400080096111,0.2621724359430653
NG023,1,Port Harcourt-Lagos,July,0.20755742261792798,1,Calm,0.16339607529034827,0.7771937096782624
NG023,1,Warri-Bonny,August,0.030302840303467294,1,Stormy,0.5859030837004404,0.694410806723134
NG023,1,Escravos-Lagos,September,0.22183208978619348,0,Calm,0.6043251902282734,0.38347970487211835
NG023,1,Warri-Bonny,October,0.08903379522227098,0,Calm,0.34721665999199036,0.6032395663986039
NG023,1,Lagos-Apapa,November,0.052626078960018384,0,Stormy,0.448137765318382,0.4282029117189321
NG023,1,Warri-Bonny,December,0.10226346479403098,1,Stormy,0.696035242290749,0.7630840118029747
NG024,3,Lagos-Apapa,January,0.09407068363742765,0,Calm,0.9463356027232677,0.44793323390888684
NG024,3,Port Harcourt-Lagos,February,0.14989445524275294,1,Moderate,0.543452142571085,0.5594150686588071
NG024,3,Escravos-Lagos,March,0.2694630802349154,1,Moderate,0.8782539046856224,0.7030076157270644
NG024,3,Escravos-Lagos,April,0.13798148264258991,1,Calm,0.9463356027232677,0.2300520520502065
NG024,3,Port Harcourt-Lagos,May,0.8238228102075364,0,Moderate,0.8209851822186622,0.2805950282115459
NG024,3,Warri-Bonny,June,0.20298033314523375,1,Calm,0.9463356027232677,0.6386994057374693
NG024,3,Lagos-Apapa,July,0.5315484774385019,1,Moderate,0.42250700841009214,0.3667556961587275
NG024,3,Port Harcourt-Lagos,August,0.3399168181913181,0,Moderate,0.9463356027232677,0.3217640050942414
NG024,3,Escravos-Lagos,September,0.5795138671181056,0,Moderate,0.9463356027232677,0.8893562703189302
NG024,3,Warri-Bonny,October,0.4658390285702342,1,Calm,0.7581097316780134,0.736799088440149
NG024,3,Escravos-Lagos,November,0.8238228102075364,0,Stormy,0.45574689627553067,0.5538786060158154
NG024,3,Warri-Bonny,December,0.21037891612849288,0,Calm,0.8978774529435323,0.9549905976999455
NG025,1,Warri-Bonny,January,0.15743933788952283,1,Calm,0.7965558670404485,0.8785349108611937
NG025,1,Escravos-Lagos,February,0.18262377996530604,0,Moderate,0.14417300760913054,0.27348422193253885
NG025,1,Escravos-Lagos,March,0.07822852007440381,0,Moderate,0.7016419703644372,0.0901406332096295
NG025,1,Port Harcourt-Lagos,April,0.20143373670240555,1,Moderate,0.8165798958750501,0.1925566796782645
NG025,1,Warri-Bonny,May,0.030302840303467294,0,Stormy,0.5490588706447737,0.6669209825802938
NG025,1,Escravos-Lagos,June,0.07377683031329027,1,Moderate,0.9463356027232677,0.6881322836765467
NG025,1,Lagos-Apapa,July,0.20080673814450226,0,Moderate,0.47857428914697575,0.23655071573669684
NG025,1,Port Harcourt-Lagos,August,0.2705080778314209,1,Calm,0.6916299559471364,0.6862395515872297
NG025,1,Escravos-Lagos,September,0.23583505757936754,0,Moderate,0.24589507408890654,0.436253575719185
NG025,1,Port Harcourt-Lagos,October,0.050870482997889106,0,Moderate,0.39086904285142143,0.569422038690826
NG025,1,Warri-Bonny,November,0.1669070161138629,0,Moderate,0.21625951141369626,0.6482422851907792
NG025,1,Escravos-Lagos,December,0.042385102514264215,0,Calm,0.791349619543452,0.10026145290602884
NG026,1,Escravos-Lagos,January,0.20191443559679811,0,Calm,0.6511814177012414,0.9326854513437635
NG026,1,Escravos-Lagos,February,0.030302840303467294,0,Calm,0.45895074088906673,0.7861679973305389
NG026,1,Port Harcourt-Lagos,March,0.14753276067465043,0,Moderate,0.3560272326792151,0.25682888262978043
NG026,1,Warri-Bonny,April,0.10305766296737517,1,Calm,0.46896275530636755,0.055106965069233786
NG026,1,Lagos-Apapa,May,0.21529040483206888,0,Moderate,0.2058470164197037,0.28116428782800185
NG026,1,Lagos-Apapa,June,0.05479967396074988,1,Stormy,0.37685222266720064,0.2436773386265667
NG026,1,Port Harcourt-Lagos,July,0.12374861537818463,1,Stormy,0.19102923508209857,0.30904023726891783
NG026,1,Warri-Bonny,August,0.1397370786047192,0,Moderate,0.2727272727272725,0.2829985302411737
NG026,1,Port Harcourt-Lagos,September,0.1171651305201998,1,Calm,0.5202242691229473,0.9549905976999455
NG026,1,Escravos-Lagos,October,0.19035676217944697,1,Calm,0.21866239487384842,0.6552680719948514
NG026,1,Warri-Bonny,November,0.0817606119505925,0,Calm,0.35002002402883425,0.9410761015081537
NG026,1,Escravos-Lagos,December,0.11342403912471,1,Moderate,0.7268722466960349,0.6774564587349792
NG027,1,Escravos-Lagos,January,0.10470875916985392,1,Moderate,0.11934321185422458,0.8445553558470502
NG027,1,Warri-Bonny,February,0.23539615858883525,0,Moderate,0.9275130156187426,0.07344068533895953
NG027,1,Warri-Bonny,March,0.26158379835726375,0,Stormy,0.8886663996796154,0.8695352749238117
NG027,1,Escravos-Lagos,April,0.218341797813865,1,Calm,0.9399279134961955,0.8392962875210559
NG027,1,Port Harcourt-Lagos,May,0.07636842435262398,0,Stormy,0.16780136163396087,0.19527201830375596
NG027,1,Escravos-Lagos,June,0.11561853407737163,1,Moderate,0.9287144573488186,0.2034532893493477
NG027,1,Escravos-Lagos,July,0.05927226367379355,0,Moderate,0.7805366439727672,0.48353234375986975
NG027,1,Port Harcourt-Lagos,August,0.10888874955587605,0,Stormy,0.73968762515018,0.2910384182769885
NG027,1,Lagos-Apapa,September,0.21587560348611198,0,Calm,0.1265518622346815,0.9101539896220974
NG027,1,Warri-Bonny,October,0.13026940038037912,0,Stormy,0.8005606728073689,0.4740192136062351
NG027,1,Lagos-Apapa,November,0.06537504963738583,0,Calm,0.5354425310372442,0.055106965069233786
NG027,1,Port Harcourt-Lagos,December,0.1781511902522624,1,Stormy,0.5698838606327588,0.5990256173896142
NG028,2,Escravos-Lagos,January,0.06355675381946621,0,Calm,0.5486583900680815,0.4118551701649036
NG028,2,Escravos-Lagos,February,0.3753213367609254,0,Calm,0.9459351221465755,0.5272072079195542
NG028,2,Port Harcourt-Lagos,March,0.29483562187806966,0,Calm,0.19263115738886638,0.27217580374911776
NG028,2,Escravos-Lagos,April,0.3266453487156979,0,Calm,0.7901481778133759,0.21696159697478024
NG028,2,Warri-Bonny,May,0.30068760841850056,0,Stormy,0.5843011613936722,0.055106965069233786
NG028,2,Warri-Bonny,June,0.16270612577591073,0,Calm,0.27072486984381205,0.5093053517063284
NG028,2,Lagos-Apapa,July,0.1255042113403139,0,Calm,0.6651982378854626,0.3688128037111831
NG028,2,Lagos-Apapa,August,0.07559512613120989,0,Calm,0.9463356027232677,0.7127476925032425
NG028,2,Escravos-Lagos,September,0.19198695842999558,0,Calm,0.34120945134160996,0.7840133578028219
NG028,2,Escravos-Lagos,October,0.2577800071059836,0,Moderate,0.5274329195034042,0.8768264101673724
NG028,2,Lagos-Apapa,November,0.26122849917445184,0,Calm,0.6820184221065277,0.9191874068576826
NG028,2,Escravos-Lagos,December,0.29504462139737075,0,Stormy,0.39647577092510966,0.10828130612545195
NG029,1,Lagos-Apapa,January,0.172779902606224,1,Calm,0.6319583500200241,0.8761939828553063
NG029,1,Warri-Bonny,February,0.1860722720337743,1,Moderate,0.9419303163796555,0.38690184684458107
NG029,1,Lagos-Apapa,March,0.2254268815181725,0,Stormy,0.052863436123347984,0.519140702581482
NG029,1,Lagos-Apapa,April,0.22103789161284929,1,Calm,0.5702843412094514,0.738530351690617
NG029,1,Lagos-Apapa,May,0.05611637093234686,0,Stormy,0.6423708450140166,0.9341833025980701
NG029,1,Port Harcourt-Lagos,June,0.11135494388362907,0,Moderate,0.5150180216259512,0.8149518299449294
NG029,1,Lagos-Apapa,July,0.05385917612389491,0,Stormy,0.5847016419703643,0.19717421881869424
NG029,1,Port Harcourt-Lagos,August,0.13610048696887997,1,Moderate,0.34721665999199036,0.6471392357195498
NG029,1,Port Harcourt-Lagos,September,0.26795828369594743,0,Calm,0.8814577492991589,0.9254716664551124
NG029,1,Lagos-Apapa,October,0.035697117896628834,1,Calm,0.1061273528233877,0.13895054230265114
NG029,1,Port Harcourt-Lagos,November,0.19046126193909751,0,Calm,0.8498197837404886,0.6208869860798307
NG029,1,Port Harcourt-Lagos,December,0.22097519175705896,1,Stormy,0.37685222266720064,0.21633376902159718
NG030,0,Port Harcourt-Lagos,January,0.3309298388613705,0,Calm,0.08169803764517392,0.276767878772751
NG030,0,Lagos-Apapa,February,0.2008485380483625,0,Stormy,0.32839407288746436,0.6041178972019123
NG030,0,Port Harcourt-Lagos,March,0.06844734257111207,1,Calm,0.7849419303163794,0.6516526234431526
NG030,0,Lagos-Apapa,April,0.3704934478650698,1,Stormy,0.23227873448137748,0.815533886853486
NG030,0,Lagos-Apapa,May,0.14780446004974188,0,Calm,0.10292350820985163,0.13695846399645006
NG030,0,Port Harcourt-Lagos,June,0.2918260288001337,1,Calm,0.14657589106928315,0.7523798332253415
NG030,0,Warri-Bonny,July,0.0762012247371831,1,Moderate,0.726071285542651,0.22803908492591152
NG030,0,Escravos-Lagos,August,0.3127468806821744,0,Moderate,0.3624349219062877,0.4187198545216342
NG030,0,Warri-Bonny,September,0.13444939076640122,0,Stormy,0.9319183019623547,0.10468678381475449
NG030,0,Escravos-Lagos,October,0.1765418939536439,1,Calm,0.22667200640768925,0.1845520026298182
NG030,0,Warri-Bonny,November,0.3432399105482057,0,Calm,0.42130556668001606,0.6434115909443863
NG030,0,Escravos-Lagos,December,0.36050327084247696,0,Stormy,0.9463356027232677,0.6711676350844646
NG031,0,Lagos-Apapa,January,0.2068886241561644,0,Calm,0.5426511814177011,0.8830456812292722
NG031,0,Warri-Bonny,February,0.25485401383576817,0,Stormy,0.052863436123347984,0.12358847401694817
NG031,0,Escravos-Lagos,March,0.2790561581708361,1,Calm,0.5778934721665996,0.9549905976999455
NG031,0,Warri-Bonny,April,0.3215457604447509,1,Stormy,0.9463356027232677,0.8453489326898413
NG031,0,Port Harcourt-Lagos,May,0.23589775743515787,0,Moderate,0.15618742490989135,0.6840468850518899
NG031,0,Warri-Bonny,June,0.30066670846657045,0,Moderate,0.6259511413696432,0.7915643133319978
NG031,0,Warri-Bonny,July,0.19284385645913013,1,Stormy,0.5939126952342813,0.3808992148835122
NG031,0,Escravos-Lagos,August,0.22490438271991972,1,Calm,0.5774929915899079,0.06867890838740731
NG031,0,Lagos-Apapa,September,0.3671076556523919,1,Calm,0.06487785342410834,0.1750625253062914
NG031,0,Lagos-Apapa,October,0.14675946245323634,1,Calm,0.4721665999199036,0.7834493442881705
NG031,0,Escravos-Lagos,November,0.13720818442117583,0,Stormy,0.34241089307168604,0.5230906199091079
NG031,0,Port Harcourt-Lagos,December,0.2099609170898907,0,Calm,0.05847016419703621,0.06679782801152623
NG032,3,Port Harcourt-Lagos,January,0.8238228102075364,1,Stormy,0.052863436123347984,0.9227150424489716
NG032,3,Port Harcourt-Lagos,February,0.7870294898321732,0,Calm,0.35162194633560295,0.1619155268390271
NG032,3,Port Harcourt-Lagos,March,0.5451543461450038,0,Moderate,0.29034841810172196,0.22141022144426703
NG032,3,Escravos-Lagos,April,0.8033105523857293,0,Moderate,0.24749699639567435,0.5090894273555486
NG032,3,Escravos-Lagos,May,0.6872949192216857,0,Calm,0.7424909891870239,0.7407547608565164
NG032,3,Port Harcourt-Lagos,June,0.6209793717474449,1,Stormy,0.6487785342410888,0.9088068938643499
NG032,3,Lagos-Apapa,July,0.5363763663343574,1,Calm,0.2807368842611129,0.5157362963391963
NG032,3,Escravos-Lagos,August,0.19152715948753316,0,Stormy,0.19102923508209857,0.34598952530479377
NG032,3,Port Harcourt-Lagos,September,0.24429953811106234,0,Moderate,0.7180616740088102,0.9322869955844144
NG032,3,Port Harcourt-Lagos,October,0.11432273705770477,0,Moderate,0.6447737284741688,0.29259340168082204
NG032,3,Warri-Bonny,November,0.34211131314397975,1,Calm,0.47937525030036054,0.8378812262540523
NG032,3,Lagos-Apapa,December,0.22964867180805484,1,Calm,0.34201041249499387,0.7854773902897527
NG033,1,Lagos-Apapa,January,0.046272493573264774,1,Stormy,0.8261914297156587,0.4626804297045357
NG033,1,Warri-Bonny,February,0.21493510564925697,0,Calm,0.5927112535042052,0.16505632937907233
NG033,1,Lagos-Apapa,March,0.04434969799569461,1,Calm,0.5867040448538243,0.13761129139250983
NG033,1,Escravos-Lagos,April,0.11731143018371057,0,Calm,0.3203844613536244,0.2881772908674307
NG033,1,Lagos-Apapa,May,0.225907580412565,1,Calm,0.74169002803364,0.5795948991295541
NG033,1,Escravos-Lagos,June,0.2030639329529542,1,Stormy,0.9339207048458147,0.9286037177588122
NG033,1,Escravos-Lagos,July,0.14991535519468305,1,Stormy,0.3119743692430914,0.3285816605089158
NG033,1,Lagos-Apapa,August,0.030302840303467294,0,Calm,0.9463356027232677,0.2751620576410181
NG033,1,Escravos-Lagos,September,0.09473948209919117,1,Calm,0.4621545855026028,0.4618112756873627
NG033,1,Lagos-Apapa,October,0.22517608209501114,0,Calm,0.7837404885863033,0.9519899298482049
NG033,1,Lagos-Apapa,November,0.05569837189374464,0,Calm,0.6239487384861833,0.3230473657259125
NG033,1,Lagos-Apapa,December,0.14153447447070872,1,Calm,0.7460953143772526,0.911720698427616
NG034,2,Warri-Bonny,January,0.23746525382991615,0,Moderate,0.9463356027232677,0.9278600585634109
NG034,2,Lagos-Apapa,February,0.054089075595126136,0,Moderate,0.052863436123347984,0.331095279775834
NG034,2,Port Harcourt-Lagos,March,0.05450707463372833,0,Calm,0.5010012014417295,0.6036353130248795
NG034,2,Lagos-Apapa,April,0.1730098020774552,0,Calm,0.3376051261513813,0.8391337202632769
NG034,2,Escravos-Lagos,May,0.23144606767404433,0,Moderate,0.7492991589907887,0.7524846519288193
NG034,2,Port Harcourt-Lagos,June,0.3405647167011515,0,Moderate,0.052863436123347984,0.17024419339437458
NG034,2,Escravos-Lagos,July,0.1831044788596986,0,Calm,0.3680416499799759,0.11741026148362987
NG034,2,Escravos-Lagos,August,0.3562814805525947,0,Calm,0.5646776131357627,0.6682356071388824
NG034,2,Port Harcourt-Lagos,September,0.24724643133320792,0,Stormy,0.5174209050861034,0.09910010598706709
NG034,2,Escravos-Lagos,October,0.16644721717140049,0,Moderate,0.29475370444533455,0.7493674041166782
NG034,2,Port Harcourt-Lagos,November,0.03237402553974126,0,Moderate,0.9463356027232677,0.8397586000224964
NG034,2,Warri-Bonny,December,0.289986833030284,0,Stormy,0.46655987184621495,0.44342768401201127
NG035,0,Port Harcourt-Lagos,January,0.337826822998307,0,Calm,0.7408890668802566,0.9549905976999455
NG035,0,Escravos-Lagos,February,0.21859259723702631,1,Moderate,0.052863436123347984,0.7878652766932612
NG035,0,Port Harcourt-Lagos,March,0.23487365979058247,1,Calm,0.9463356027232677,0.7748194951994671
NG035,0,Warri-Bonny,April,0.3151712751060672,0,Calm,0.5234281137364833,0.055106965069233786
NG035,0,Lagos-Apapa,May,0.22502978243150037,1,Moderate,0.25110132158590304,0.779783508085119
NG035,0,Port Harcourt-Lagos,June,0.356344180408385,1,Moderate,0.8878654385262315,0.36554442525700725
NG035,0,Port Harcourt-Lagos,July,0.15064685351223692,1,Stormy,0.12054465358430067,0.8551763108073951
NG035,0,Warri-Bonny,August,0.16893431145108365,0,Moderate,0.5826992390869044,0.7958846911639226
NG035,0,Escravos-Lagos,September,0.3387255209313018,1,Calm,0.22466960352422927,0.12751175025068218
NG035,0,Port Harcourt-Lagos,October,0.1686417121240621,1,Stormy,0.8610332398878655,0.7689372048947289
NG035,0,Port Harcourt-Lagos,November,0.11603653311597381,0,Calm,0.052863436123347984,0.8277871747995791
NG035,0,Warri-Bonny,December,0.12130332100236171,0,Moderate,0.6127352823388064,0.6038232020813616
NG036,3,Escravos-Lagos,January,0.8238228102075364,1,Calm,0.6668001601922304,0.7300854932663166
NG036,3,Escravos-Lagos,February,0.30440779986206024,0,Calm,0.21585903083700453,0.4822609484842575
NG036,3,Escravos-Lagos,March,0.4896858737224904,1,Stormy,0.0604725670804962,0.9256143680213009
NG036,3,Escravos-Lagos,April,0.1595293330825339,1,Calm,0.253103724469363,0.13676142994885954
NG036,3,Warri-Bonny,May,0.8238228102075364,1,Stormy,0.8141770124148979,0.8108327916895703
NG036,3,Lagos-Apapa,June,0.8238228102075364,0,Moderate,0.8438125750901078,0.08192672775489385
NG036,3,Lagos-Apapa,July,0.3822810207536522,0,Moderate,0.8426111333600317,0.8881130727817288
NG036,3,Lagos-Apapa,August,0.8232282065751249,1,Moderate,0.4116940328394074,0.5022522640687255
NG036,3,Port Harcourt-Lagos,September,0.4148640458126946,0,Stormy,0.7412895474569479,0.7821427507263241
NG036,3,Escravos-Lagos,October,0.21932409555458018,0,Stormy,0.7633159791750095,0.267239323665474
NG036,3,Lagos-Apapa,November,0.6425899220431792,1,Moderate,0.11894273127753285,0.19197903797604177
NG036,3,Escravos-Lagos,December,0.8238228102075364,0,Calm,0.052863436123347984,0.7131529356598776
NG037,3,Lagos-Apapa,January,0.4877003782891298,0,Calm,0.9275130156187426,0.9549905976999455
NG037,3,Escravos-Lagos,February,0.743306790394382,1,Calm,0.33960752903484126,0.8287889180161789
NG037,3,Lagos-Apapa,March,0.8238228102075364,0,Moderate,0.08049659591509783,0.6683920700959449
NG037,3,Port Harcourt-Lagos,April,0.8121094321483059,0,Stormy,0.649179014817781,0.11151081903486215
NG037,3,Port Harcourt-Lagos,May,0.7501828745793883,1,Moderate,0.632759311173408,0.055106965069233786
NG037,3,Port Harcourt-Lagos,June,0.7230756369260349,0,Calm,0.052863436123347984,0.055106965069233786
NG037,3,Port Harcourt-Lagos,July,0.8238228102075364,1,Calm,0.8834601521826189,0.11878560269189098
NG037,3,Lagos-Apapa,August,0.11037264614291387,0,Stormy,0.1397677212655184,0.33578525694599026
NG037,3,Escravos-Lagos,September,0.2008485380483625,0,Stormy,0.3576291549859829,0.590380912389624
NG037,3,Lagos-Apapa,October,0.36568645892114443,1,Stormy,0.3448137765318382,0.15268426566796656
NG037,3,Lagos-Apapa,November,0.4810541935753547,1,Moderate,0.6211453744493389,0.2209943833640029
NG037,3,Port Harcourt-Lagos,December,0.7546972641962922,1,Stormy,0.6103323988786542,0.5490430990061395
NG038,1,Port Harcourt-Lagos,January,0.08249211026814637,1,Stormy,0.7857428914697633,0.2753049003758914
NG038,1,Lagos-Apapa,February,0.23341066315547468,1,Moderate,0.7581097316780134,0.0982926439780627
NG038,1,Warri-Bonny,March,0.20291763328944343,1,Calm,0.4985983179815774,0.8191090646920891
NG038,1,Lagos-Apapa,April,0.030302840303467294,1,Moderate,0.7224669603524227,0.5555956361142522
NG038,1,Lagos-Apapa,May,0.030302840303467294,1,Calm,0.5867040448538243,0.5942526041202623
NG038,1,Port Harcourt-Lagos,June,0.1805128848203649,1,Calm,0.5574689627553067,0.055106965069233786
NG038,1,Port Harcourt-Lagos,July,0.030302840303467294,0,Moderate,0.9463356027232677,0.16117567778971775
NG038,1,Warri-Bonny,August,0.17146320563462705,0,Moderate,0.20064076892270677,0.9549905976999455
NG038,1,Port Harcourt-Lagos,September,0.030302840303467294,0,Moderate,0.6916299559471364,0.5449410966199704
NG038,1,Escravos-Lagos,October,0.18139068280142956,1,Calm,0.9367240688826595,0.9549905976999455
NG038,1,Port Harcourt-Lagos,November,0.04286580140865676,1,Calm,0.6007208650380456,0.76880638332951
NG038,1,Warri-Bonny,December,0.22434008401780672,0,Calm,0.8570284341209446,0.6615358689009962
NG039,0,Escravos-Lagos,January,0.25991180220285487,0,Calm,0.0604725670804962,0.9549905976999455
NG039,0,Lagos-Apapa,February,0.3498651953100507,1,Moderate,0.6431718061674006,0.9489024070523566
NG039,0,Lagos-Apapa,March,0.3582460760340251,0,Stormy,0.5382458950740889,0.3518585673426564
NG039,0,Port Harcourt-Lagos,April,0.3630530649779505,1,Moderate,0.38726471766119364,0.6760461904524462
NG039,0,Port Harcourt-Lagos,May,0.3082324910652705,0,Calm,0.08970764917901475,0.9185898379928634
NG039,0,Lagos-Apapa,June,0.14280937153844545,1,Stormy,0.698037645174209,0.48033261873285493
NG039,0,Warri-Bonny,July,0.09237778753108869,1,Moderate,0.45774929915899065,0.752598933284669
NG039,0,Port Harcourt-Lagos,August,0.15938303341902313,0,Moderate,0.20264317180616676,0.0878888362254111
NG039,0,Escravos-Lagos,September,0.1527995485610383,0,Stormy,0.30756908289947926,0.44349520554453026
NG039,0,Lagos-Apapa,October,0.2816268522582398,1,Moderate,0.29675610732879454,0.7629456382252755
NG039,0,Port Harcourt-Lagos,November,0.07772692122808117,0,Calm,0.052863436123347984,0.2398780558183331
NG039,0,Escravos-Lagos,December,0.17800489058875163,0,Stormy,0.49219062875450525,0.0865930805338948
NG040,0,Lagos-Apapa,January,0.1571258386105712,0,Stormy,0.44373247897476986,0.7939209198127912
NG040,0,Warri-Bonny,February,0.3367400254979413,1,Calm,0.09171005206247473,0.6999038699263611
NG040,0,Port Harcourt-Lagos,March,0.3294459422743327,1,Stormy,0.052863436123347984,0.05911084435310343
NG040,0,Port Harcourt-Lagos,April,0.0835162079127218,1,Moderate,0.06087304765718837,0.14284739807937008
NG040,0,Warri-Bonny,May,0.14389616903881122,1,Moderate,0.3279935923107731,0.055106965069233786
NG040,0,Escravos-Lagos,June,0.33753422367128555,1,Calm,0.7985582699239084,0.38406777949974735
NG040,0,Escravos-Lagos,July,0.2339122620017974,1,Stormy,0.3576291549859829,0.16198961889262087
NG040,0,Warri-Bonny,August,0.3076472924112274,0,Moderate,0.7468962755306365,0.9549905976999455
NG040,0,Lagos-Apapa,September,0.3645787614688486,0,Moderate,0.3808570284341206,0.717199915362615
NG040,0,Port Harcourt-Lagos,October,0.31088678496039457,0,Calm,0.832999599519423,0.540675865950738
NG040,0,Lagos-Apapa,November,0.09776997512905719,1,Calm,0.9463356027232677,0.3219509348203653
NG040,0,Warri-Bonny,December,0.28632934144251465,0,Calm,0.8762515018021624,0.7525582073494066
NG041,1,Warri-Bonny,January,0.24764353041988,1,Stormy,0.6800160192230673,0.5143610211307283
NG041,1,Warri-Bonny,February,0.1401341776913913,0,Moderate,0.8902683219863832,0.8881517606401736
NG041,1,Escravos-Lagos,March,0.04209250318724266,1,Calm,0.450140168201842,0.2456348974667435
NG041,1,Lagos-Apapa,April,0.17292620226973476,1,Stormy,0.3279935923107731,0.4209994630011309
NG041,1,Port Harcourt-Lagos,May,0.08303550901832926,0,Stormy,0.17701241489787733,0.055106965069233786
NG041,1,Port Harcourt-Lagos,June,0.14197337346124103,0,Calm,0.5686824189026827,0.5456408848950121
NG041,1,Warri-Bonny,July,0.03059752962568186,1,Calm,0.20824989987985543,0.3141609042061617
NG041,1,Port Harcourt-Lagos,August,0.13334169331410536,1,Calm,0.45534641569883805,0.055106965069233786
NG041,1,Warri-Bonny,September,0.030302840303467294,0,Moderate,0.18502202643171772,0.607301724304758
NG041,1,Warri-Bonny,October,0.15526574288879136,0,Calm,0.5530636764116936,0.2504865464281112
NG041,1,Port Harcourt-Lagos,November,0.04740109097749074,0,Moderate,0.8045654785742888,0.9138091646453992
NG041,1,Escravos-Lagos,December,0.030302840303467294,0,Calm,0.20064076892270677,0.055106965069233786
NG042,3,Escravos-Lagos,January,0.06853094237883253,0,Calm,0.4641569883860628,0.3038176542194231
NG042,3,Port Harcourt-Lagos,February,0.764311242084143,0,Calm,0.23708450140168225,0.4738182625225189
NG042,3,Escravos-Lagos,March,0.06805024348443997,0,Stormy,0.14777733279935923,0.7833020725587492
NG042,3,Lagos-Apapa,April,0.13049929985161032,1,Moderate,0.16700040048057696,0.23255523490355579
NG042,3,Port Harcourt-Lagos,May,0.5036052417079441,0,Moderate,0.9223067681217461,0.15055773629755898
NG042,3,Port Harcourt-Lagos,June,0.658034986519531,0,Moderate,0.5594713656387666,0.259784773198235
NG042,3,Warri-Bonny,July,0.8238228102075364,0,Stormy,0.052863436123347984,0.6687516067599955
NG042,3,Lagos-Apapa,August,0.40600246619432767,1,Stormy,0.5226271525830994,0.9549905976999455
NG042,3,Warri-Bonny,September,0.11530503479841997,1,Stormy,0.16379655586704,0.20645411539964353
NG042,3,Lagos-Apapa,October,0.4229314272577172,1,Moderate,0.06527833400080096,0.6849552811847621
NG042,3,Lagos-Apapa,November,0.24776893013146065,1,Moderate,0.30436523828594275,0.6878895794259208
NG042,3,Escravos-Lagos,December,0.5413505548937237,1,Stormy,0.5178213856627951,0.8207751898651594
NG043,2,Warri-Bonny,January,0.17604029510732125,0,Calm,0.2599118942731278,0.69930978127916
NG043,2,Port Harcourt-Lagos,February,0.19307375593036133,0,Stormy,0.052863436123347984,0.8635246398948411
NG043,2,Port Harcourt-Lagos,March,0.3120362823165506,0,Stormy,0.052863436123347984,0.5495340328915077
NG043,2,Warri-Bonny,April,0.030302840303467294,0,Moderate,0.6611934321185418,0.9139906062674239
NG043,2,Warri-Bonny,May,0.050536083767007335,0,Calm,0.7196635963155789,0.3977917617269542
NG043,2,Lagos-Apapa,June,0.030302840303467294,0,Calm,0.17621145374449299,0.14436596780103983
NG043,2,Warri-Bonny,July,0.3232386565510899,0,Stormy,0.16740088105726825,0.7805506201615078
NG043,2,Port Harcourt-Lagos,August,0.12937070244738438,0,Moderate,0.29755706848217844,0.5074784535490711
NG043,2,Lagos-Apapa,September,0.1373544840846866,0,Calm,0.49138966760112135,0.20197355266842365
NG043,2,Port Harcourt-Lagos,October,0.35669947959119686,0,Stormy,0.14136964357228665,0.6010102878641392
NG043,2,Port Harcourt-Lagos,November,0.23819675214747008,0,Calm,0.8346015218261909,0.7336429814792966
NG043,2,Warri-Bonny,December,0.030302840303467294,0,Calm,0.052863436123347984,0.210693688982583
NG044,0,Escravos-Lagos,January,0.21604280310155285,0,Stormy,0.4052863436123344,0.08916186984887187
NG044,0,Lagos-Apapa,February,0.24287834137981482,1,Stormy,0.08570284341209478,0.06598719461730251
NG044,0,Warri-Bonny,March,0.2750433674002549,0,Stormy,0.9070885062074487,0.9549905976999455
NG044,0,Lagos-Apapa,April,0.264467991723619,0,Stormy,0.3520224269122947,0.9549905976999455
NG044,0,Lagos-Apapa,May,0.28499174451898757,1,Stormy,0.567480977172607,0.9549905976999455
NG044,0,Lagos-Apapa,June,0.3062887955357702,1,Calm,0.5406487785342411,0.2913360653626311
NG044,0,Escravos-Lagos,July,0.35051309381988416,0,Moderate,0.05446535843011624,0.5120140051634126
NG044,0,Port Harcourt-Lagos,August,0.31864066712646555,1,Stormy,0.18582298758510207,0.8975211629624109
NG044,0,Port Harcourt-Lagos,September,0.06539594958931594,0,Calm,0.5098117741289543,0.9549905976999455
NG044,0,Warri-Bonny,October,0.2909900307229293,1,Stormy,0.8506207448938725,0.7256446574401387
NG044,0,Port Harcourt-Lagos,November,0.16709511568123392,0,Stormy,0.45174209050861025,0.9323682523044035
NG044,0,Escravos-Lagos,December,0.21802829853491337,1,Moderate,0.47857428914697575,0.5316659827573558
NG045,1,Escravos-Lagos,January,0.2212886910360106,0,Stormy,0.34721665999199036,0.718219902381426
NG045,1,Lagos-Apapa,February,0.030302840303467294,0,Moderate,0.5390468562274728,0.12210021763711776
NG045,1,Escravos-Lagos,March,0.1100591468639622,1,Calm,0.7420905086103327,0.5976969020781002
NG045,1,Port Harcourt-Lagos,April,0.12782410600455618,0,Calm,0.23628354024829745,0.8653931340739076
NG045,1,Escravos-Lagos,May,0.054757874056889665,0,Stormy,0.3940728874649575,0.8242996580560105
NG045,1,Escravos-Lagos,June,0.09039229209772817,1,Stormy,0.20104124949939894,0.265604279648187
